"Europe/UK"	"Pussycats Pleasurerooms"	"Liverpool"	"0151 525 9988"	"http://www.pleasurerooms.com"	"Pussycats Pleasurerooms"		"Liverpool's only swingers club"														
"Europe/UK"	"The 101 Swing Club"	"Doncaster"	7799007989	"http://www.101swingclub.co.uk"	"101 swing club donaster"	"club_banners\banner_986.jpg"	"5 STAR LUXURY SWING CLUB"														
"Europe/UK"	"THE PLEASURE LOUNGE"	"LEEDS"	7814169505	"http://www.thepleasurelounge.co.uk"	"THE PLEASURE LOUNGE"	"club_banners\banner_1615.gif"	"Leeds finest swingers club for members only"														
"Europe/UK"	"Townhouse Wirral"	"Merseyside/Cheshire"	"0151 645 3552"	"http://www.townhouseinternational.co.uk"	"Townhouse Wirral"	"club_banners\banner_1643.gif"	"Wirral's best kept sexy secret"														
"Europe/UK"	"Xanadu"	"Manchester"	"0161 839 9559"	"http://sdc.com/sitemap/swingersclubinformation.htm"	"Click here"		"Manchesters oldest and best swinging club"														
"Europe/Norway"	"Club Adam and Eva"	"Oslo"	4748056466	"http://www.swingers.no"	"http://www.swingers.no"	"club_banners\banner_1186.gif"	"Open everyday, single, couple, only club in Norway"														
"Europe/Norway"	"Club42"	"Oslo"	"+47 920 55 867"	"http://www.club42.no"	"Club42"	"club_banners\banner_1251.gif"	"Club42 is a swingers club for couples and singles"														
"Europe/Norway"	"Sexy Young Swingers"	"Nav"		"http://www.sysclub.org"	"www.sysclub.org"		"Club for serious full swap sexy young swinger couples in Norway and more"														
"South America/Peru"	"THESWCLUB"	"LIMA"				"club_banners\banner_1633.jpg"	"club swinger para parejas y gente liberal"														
"Europe/Poland"	"Polish Swingers Club"	"Warszawa"	604507806			"club_banners\banner_1829.gif"	"P.S.C. Swingers Lifestyle !"														
"Europe/Portugal"	"2@2 club"	"Coimbra"	939421130				"Clube swinger da Zona centro de Portugal"														
"Europe/Portugal"	"Intimidades Porto Swinger Club"	"Porto"	351912868474				"Clube de casais swingers Porto"														
"Europe/Portugal"	"Life Swing"	"Porto / Gaia"					"Visite o mais recente clube de swing do Porto."														
"Europe/Portugal"	"X Club Swingers"	"Lisbon"				"club_banners\banner_2351.jpg"	"X Club Swingers"														
"Carribean/Puerto Rico"	"CLUB LAEKIM"	"SAN JUAN"	"787-565-1087"				"ELAGANT AND FUN"														
"Europe/Germany"	"Das Spritzehaus 112"	"Mainz, Rhineland-Pfalz"	"06131 / 835170 od 80"	"http://www.spritzehaus112.de"	"www.spritzehaus112.de"	"club_banners\banner_1904.jpg"	"Swingerclub"														
"Europe/Germany"	"Fun and More"	"Alzey, Rhineland-Pfalz"	"0 67 31 - 499 458"	"http://www.swingerclub-funandmore.de"	"Swingerclub für Paare und Single"	"club_banners\banner_2348.jpg"	"Swingerclub für Paare und Single!"														
"Europe/Germany"	"Partykreis Wetzlar L'amur"	"Wetzlar, Rhineland-Pfalz"	"06441 -77981"	"http://www.partykreis-wetzlar.de"	"www.partykreis-wetzlar.de"		"Privater toleranter Partykreis"														
"Europe/Germany"	"Partytreff Atlantis"	"Mainz, Rhineland-Pfalz"	"06131 - 623 599 6"	"http://home.arcor.de/der-rheingauer/atlantis/index.htm"	"Swingerclub Atlantis Mainz"	"club_banners\banner_1525.jpg"	"der ultimative Partyspaß für tolerante Paare"														
"Europe/Germany"	"Swingerclub Auhof"	"zw. Malterdingen & Freiamt, Rhineland-Pfalz"	"+49 7645-916191"	"http://www.swingerclub-auhof.de"	"Swingerclub-Auhof"	"club_banners\banner_992.gif"	"Programm fuer Sie, Ihn und Paare"														
"Europe/Germany"	"Treff 53"	"Friesoythe-Neuvrees, Rhineland-Pfalz"	"0171/4824024"	"http://www.treff53.de"	"Treff 53"		"nordwestlichster Swingerclub Deutschlands"														
"Europe/Romania"	"Swingers Fantasy Party"	"Arad"	40748060071				"In fiecare WEEKEND PARTY TIME"														
"Europe/Germany"	"Lovers Paradise"	"Saarbruecken Burbach, Saarland"	"06 81 - 99 77 955"	"http://www.swingers-paradise.de/"	"swingers-paradise.de"	"club_banners\banner_1755.jpg"	"Privater Swinger Club für Single's und Paare"														
"Europe/Germany"	"Swingerclub Relaxxx"	"Lauf / Pegnitz, Saarland"	"0 91 23 / 96 19 13"	"http://www.club-relaxxx.de"	"www.club-relaxxx.de"		"DER private Swingerclub im Herzen Nordbayerns"														
"Europe/Germany"	"Villa Rustica"	"Schmitten, Saarland"	"0172 4 811 711"	"http://www.club-villa-rustica.com"	"Villa Rustica"		"Die Villa Rustika ist ein Fachwerkhaus"														
"Europe/Germany"	"Haus 177"	"Schafhof 1, Sachsen-Anhalt"	"01805 25 43 83"	"http://www.tantras.de"	"www.tantras.de"		"Swinger- & Tantraclub"														
"Europe/Germany"	"Haus Sandersfeld"	"27798 Hude/Sandersfeld, Sachsen-Anhalt"	"0049 4408 80 73 13"	"http://www.haus-sandersfeld.de"	"haus-sandersfeld"		"Swingerclub für Paare u. Single,Erotikdisco,"														
"Europe/Germany"	"Swingerclub Number One"	"Ruesselsheim, Sachsen-Anhalt"	"06142 99 85 29"	"http://www.swingerclub-number-one.de"	"www.swingerclub-number-one.de"		"Dienstags bis Samstags ab 20 Uhr"														
"Europe/Germany"	"Guesthouse Vipassana"	"Auerbach, Sachsen"	"0031-786733063"				"Holyday Swingersclub, tranny, tantra, kinky"														
"Europe/Germany"	"Inez Paerchenclub"	"LEIPZIG, Sachsen"	"0177-784 33 99"			"club_banners\banner_1941.gif"	"Westsachsens groesster Swingerclub"														
"Europe/Germany"	"Number One de Saxx"	"Chemnitz, Sachsen"	"0371 / 8 00 04 76"			"club_banners\banner_2109.gif"	"Swingerclub im Herzen von Chemnitz"														
"Europe/Germany"	"Oase Dresden"	"Dresden, Sachsen"	"0351 4 10 79 59"			"club_banners\banner_1942.gif"	"Oase der Entspannung"														
"Europe/Germany"	"Swingerparadies Titanic"	"Plauen, Sachsen"	"0172 / 1056083"			"club_banners\banner_2030.jpg"	"Willkommen auf der Titanic..."														
"Europe/Germany"	"Villa FF6"	"Leipzig & Gera, Sachsen"	"0341-42 99 719"			"club_banners\banner_1924.gif"	"Swingerclub The New Villa FF6"														
"Carribean/Saint-Martin"	"Club 241"	"St. Martin"					"Sea, Sex and Fun in the Sun in St. Martin"														
"Carribean/Saint-Martin"	"Selina"	"Sint-Maarten"				"club_banners\banner_1673.jpg"	"Private swinger club in Sint-Maarten, Caribbean"														
"Europe/Germany"	"Asthoria-Swingdreams"	"Neumünster, Schleswig-Holstein"	"04321 - 8400479"				"Einfach - Unkompliziert - Niveauvoll"														
"Europe/Germany"	"Green-Village-Eins"	"Nottuln, Schleswig-Holstein"	"0162 5710 670"				"Swingerparadies fuer Paare und Singles"														
"Europe/Germany"	"Parchenclub Saphir"	"Schkeuditz OT Dölzig, Schleswig-Holstein"	"034 205 44 200"			"club_banners\banner_1945.jpg"	"Pärchenclub Saphir"														
"Europe/Germany"	"SwiRa"	"Schleswig-Holstein"	"7222 902896"			"club_banners\banner_2248.jpg"	"Das Swinger-Radio fuer Sie und Ihn"														
"Europe/Germany"	"Villa Wellness"	"Wolzig, Schleswig-Holstein"	"033767 / 30972"			"club_banners\banner_1242.jpg"	"Single- & Paerchenparadies"														
"Africa/South Africa"	"Adult Party Guardians Circle"	"All Regions"	"27 73 4884 661"			"club_banners\banner_2358.gif"	"Swingers Sex Party Guardian, South Africa"														
"Africa/South Africa"	"Cape Fantasy"	"Cape Town"	"+ 27767375172"			"club_banners\banner_2354.jpg"	"Fantasy Club"														
"Africa/South Africa"	"Cape Flava !"	"Cape Town"	"021 4413232"			"club_banners\banner_1579.jpg"	"Selective Social Events in S.A."														
"Africa/South Africa"	"Just 13"	"Durban"	"+27 072 290 3061"				"J13 is Durban’s full time Gay venue."														
"Africa/South Africa"	"Marquee"	"Gauteng"	"+27 11708-1029"			"club_banners\banner_1318.gif"	"South Africa's Premier Swingers Venue"														
"Africa/South Africa"	"Pharaohs Fantasy Club"	"Johannesburg, South Afric"	"27 82 9228264"			"club_banners\banner_959.jpg"	"Fantasy Club"														
"Africa/South Africa"	"Swingers Safari S A"	"Johannesburg"	"+27 829228265"			"club_banners\banner_1156.gif"	"Fantasy Club"														
"Europe/UK"	"Black Goddess Parties"	"Southeast"		"http://www.blackgoddess.co.uk"	"www.blackgoddess.co.uk"		"Welcome to BLACK GODDESS PARTIES"														
"Europe/UK"	"Club Champagne"	"Surrey, South East England"	"+ 44 (0)870 3665151"	"http://www.clubchampagne.com"	"Club Champagne Swingers Club"	"club_banners\banner_1211.gif"	"Sexy & Elegant Swingers Club for Players"														
"Europe/UK"	"Club R.U.B"	"London, South East England"		"http://www.club-rub.com"	"www.club-rub.com"		"Monthly Fetish Club"														
"Europe/UK"	"Club Wicked UK"	"Surrey, South East England"	"+ 44 (0)870 3665151"	"http://www.clubwicked.org"	"Club Wicked sexy fetish cabaret dance and play club"	"club_banners\banner_1212.gif"	"Sexy Fetish Cabaret, Dance & Play Club"														
"Europe/UK"	"CouplesZone"	"West Kingdown, South East England"	"07960 342339"	"http://www.coupleszone.net"	"www.coupleszone.net"		"Welcome to CouplesZone.Net"														
"Europe/UK"	"Destiny SX"	"Rainham Essex, South East England"	"01708 558413"	"http://www.destinysx.co.uk"	"Destiny SX Essexs Premier Adult Venue"	"club_banners\banner_1947.jpg"	"Destiny SX SAFE, SECURE, SECLUDED & LICNESED"														
"Europe/UK"	"FrolicsUK"	"Kent, South East England"		"http://groups.yahoo.com/group/greedygirlsgroup"	"Click here"		"Greedy Girls who like an excess of Horny Guys"														
"Europe/UK"	"Hamshaws"	"Haywards heath , Brighton, South East England"	"01444 831675"	"</td> <td width=""474"" valign=""top""><table width=""468"" border=""0"" align=""center"" cellpadding=""2"" cellspacing=""0""> <tr> <td width=""468"" colspan=""2""> <a href=""http://www.brightonsunclub.com"" target=""_blank""><br><img border='0' src='club_banners\banner_1376.jpg' height='60' alt='Swingers Club'></a> </td> </tr> <tr> <td colspan=""2"" valign=""top""> <span class=""text_standard_black""> Hamshaws Naturists and swingers club </span> </td> </tr> </table></td> <td width=""26"">&nbsp"	"</td> </tr> </table></td> </tr> <tr> <td height=""28"" background=""images/SC_List_bot.jpg"">&nbsp"	"</td> </tr> </table> <!----------- *************************************************************** --> <table width=""750"" border=""0"" cellspacing=""0"" cellpadding=""0""> <tr> <td height=""52"" background=""images/SC_List_top.jpg""><table width=""750"" border=""0"" cellspacing=""0"" cellpadding=""0""> <tr> <td width=""26"" rowspan=""2"">&nbsp"	"</td> <td width=""346"" rowspan=""2""><span class=""text_ClubName"">Just Couples</span></td> <td width=""335""></td> <td width=""23"" nowrap=""nowrap"" rowspan=""2"">&nbsp"	"</td> <td width=""20"" rowspan=""2"">&nbsp"	"</td> </tr> <tr> <td width=""335""> <table cellpadding=""0"" cellspacing=""0"" border=""0""> <tr> <td> <table cellspacing='0' cellpadding='0'><tr><td width='100' nowrap='nowrap' align='right'><a href='Just_Couples_swingers_club_reviews_2230.html' class='yellow_back_sm'>Read reviews</a>&nbsp"	"|&nbsp"	"</td><td nowrap='nowrap'><a href='http://www.sdc.com/ClubListAdd_Review2.aspx?clubID=2230' class='yellow_back_sm'>Post a new review</a>&nbsp"	"&nbsp"	"</td></tr></table> </td> <td nowrap=""nowrap""> &nbsp"	"|&nbsp"	"<a href='Just_Couples_swingers_club_description.html' class='yellow_back_sm'>Detailed Description</a> </td> </tr> </table> </td> </tr> </table></td> </tr> <tr> <td height=""100%"" valign=""top"" background=""images/SC_List_mid.jpg""><table width=""750"" border=""0"" cellspacing=""0"" cellpadding=""0""> <tr> <td width=""29"" >&nbsp"	"</td> <td width=""206"" valign=""top""><table width=""205"" border=""0"" cellspacing=""0"" cellpadding=""2""> <tr> <td class=""text_sm2"">Kent"	7941622788	"http://www.just-couples.co.uk"	"Just Couples Parties"	"club_banners\banner_2230.jpg"	"Couples and females only events"
"Europe/UK"	"Pleasures in Kent"	"Maidstone, South East England"	7753514077	"http://www.pleasures-in-kent.co.uk"	"pleasures in Kent"	"club_banners\banner_1822.gif"	"Swinging Partys for couples"														
"Europe/UK"	"Secrets for Sharing"	"Exeter & Plymouth, South East England"		"http://www.secretsforsharing.co.uk"	"secretsforsharing.co.uk"		"Discreet House Parties held every Saturday"														
"Europe/UK"	"Skinnydippers"	"Southeast, South East England"	7736380643	"http://www.skinnydippersuk.com"	"www.skinnydippersuk.com"		"The Ministry of Sin"														
"Europe/UK"	"Southend Adult Parties"	"Southend on Sea, Essex, South East England"	"0044 7850 361362"	"http://www.southendadultparties.com"	"Southend Adult Parties"		"Southend Adult Parties For Couples & Singles"														
"Europe/UK"	"Swingers Junction"	"Southampton, South East England"	7812364117	"http://www.swingers-junction.co.uk"	"www.swingers-junction.co.uk"	"club_banners\banner_2098.gif"	"Swingers Parties OnThe Edge of The New Forest"														
"Europe/UK"	"Swinging Ship Mates"	"Kent, South East England"	7710037109	"http://www.swingingshipmates.co.uk"	"swingingshipmates"		"The UK's most unique swinging venue aboard a ship!"														
"Europe/UK"	"The Adult Party Place"	"Tonbridge High Wycombe, South East England"	1870885588	"http://www.adultpartyplace.com"	"The Adult Party Place"	"club_banners\banner_1835.jpg"	"Superb swinger parties at venues in the South"														
"Europe/UK"	"The Cockatoo Club"	"Southeast"	7715834596	"http://www.thecockatooclub.co.uk"	"www.thecockatooclub.co.uk"		"For Diserning Adults"														
"Europe/UK"	"The Seamed Stocking"	"Kent, South East England"		"http://www.theseamedstocking.com/"	"Click here"	"club_banners\banner_2096.jpg"	"A Club for Couples formerly of Las Vegas"														
"Europe/UK"	"The Toucan Club"	"Southeast"	"0171 631 0474"	"http://www.toucanclub.com/"	"www.toucanclub.com"		"The Premier Club for liberated couples"														
"Europe/UK"	"UK Liasons"	"West Sussex, South East England"		"http://www.ukliasons.com"	"http://www.ukliasons.com"		"Private and Exclusive parties organised 4 couples"														
"Europe/UK"	"Cartels, Bristol Swingers Club"	"Bristol, South West England"		"http://groups.yahoo.com/group/Claire_Sommers/"	"CARTELS SWINGERS CLUB"		"NEW BRISTOL SWINGERS CLUB"														
"Europe/UK"	"Honeypot Swingers Club"	"Southwest"	"07811 526475"	"http://www.introlink.com/swingers.html"	"Click here"		"Honeypot Swingers Club"														
"Europe/UK"	"Phantastica"	"great yarmouth, South West England"	"0845 6019636"	"http://www.phantastica.co.uk"	"Phantastica - East Anglia's Premier Adult Party Scene"	"club_banners\banner_1367.jpg"	"East Anglia's Premier Adult Party Scene"														
"Europe/UK"	"Sunshine Club"	"Bristol, South West England"		"http://www.sunshineclub.co.uk/"	"Sunshine Club"		"Intimate adult parties in a relaxed environment"														
"Europe/UK"	"Swinging-Tips.co.uk"	"Hampshire, South West England"	1489889821	"http://www.swinging-tips.co.uk/"	"www.swinging-tips.co.uk/"	"club_banners\banner_1320.gif"	"Tips for people that are thinking about swinging"														
"Europe/UK"	"The Office"	"Bristol, South West England"		"http://partypeoplexxx.com"	"http://partypeoplexxx.com"		"The Office Private Swingers Club"														
"Europe/Sweden"	"Par i Hjrter"	"Stockholm"	4687300032				"Swingers club in Stockholm"														
"Europe/Switzerland"	"Bolero Sauna Club"	"Hauenstein"	"062 - 293 35 55"	"http://www.boleroclub.ch"	"www.boleroclub.ch"	"club_banners\banner_1937.gif"	"Bolero-Club Das erotische Erlebnis"														
"Europe/Switzerland"	"Cäsars Club-Sauna"	"Dübendorf"	"044 821 26 21"	"http://www.caesar-sauna.ch"	"caesar-sauna.ch"	"club_banners\banner_1936.gif"	"Cäsars Club-Sauna"														
"Europe/Switzerland"	"Feelings"	"Vellmar"	"05 61 / 982 38 22"	"http://www.swingerclub-feelings.de"	"www.swingerclub-feelings.de"		"Nordhessens groesstem Swingerclub"														
"Europe/Switzerland"	"HOKUSPOKUS"	"Mols SG"	"41 (0)81 / 738 11 93"	"http://www.hokuspokus-switzerland.ch"	"Click here"		"Der ganz besondere Swingerclub"														
"Europe/Switzerland"	"Hotstaff"	"Bern"		"http://www.hotstaff.ch"	"hotstaff.ch"		"Hotstaff"														
"Europe/Switzerland"	"KristallGrotte"	"Oensingen"	"+41-62-396 33 08"	"http://www.kristallgrotte.ch"	"www.kristallgrotte.ch"		"Die Erlebniswelt fuer Paare"														
"Europe/Switzerland"	"LES BAINS DE L EST"	"Geneva"	"+4122 786 33 00"	"http://wci.free.fr/echangiste"	"Swinger club"		"The biggest and hottest sauna in Geneva."														
"Europe/Switzerland"	"Pandora"	"Muttenz"	"061 - 461 77 92"	"http://www.pandora.ch"	"http://www.pandora.ch"		"Swingerclub und Paerchenclub"														
"Europe/Switzerland"	"Papillon des Alpes Holidays"	"Verbier"	"email"	"http://www.papillondesalpes.com"	"Couples swingers Alpine holidays in Swiss mountain lodge"	"club_banners\banner_1001.gif"	"Vacations for couples only in Mountain Lodge"														
"Europe/Switzerland"	"Sauna Club Flip"	"Volketswil"	"01 946 18 71"	"http://www.flip-sauna.ch"	"http://www.flip-sauna.ch"		"Swingerclub / Sauna Club"														
"Europe/Switzerland"	"Sauna Manesse"	"Zürich"	"044 / 461 66 88"	"http://www.saunamanesse.ch"	"http://www.saunamanesse.ch"	"club_banners\banner_2217.jpg"	"Gönnen Sie sich Entspannung und Wohlbefinden"														
"Europe/Switzerland"	"Stammtisch-F(r)icktal"	"Schwyz"	41763743800	"http://www.stammtisch-fricktal.ch.vu"	"Stammtisch-F(r)icktal"		"Swinger treffen Swinger"														
"Europe/Switzerland"	"Young Dreams"	"Muttenz"		"http://www.youngdreams.ch"	"Young Dreams"	"club_banners\banner_1665.jpg"	"Die Swingerparty nur für junge Paare bis 35"														
"Asia/Thailand"	"Club 2000 Thailand"	"Pattaya"	"00 66 72738955"	"http://www.club2000ne.com/ClubT.htm"	"Thailand luxury swinging holidays"	"club_banners\banner_1880.jpg"	"Thailand swinging holidays"														
"Asia/Thailand"	"Glamour Resort and Spa"	"Pattaya"	848635732	"http://www.glamourpattaya.com"	"Glamour Pattaya"		"Pattaya Swinger Resort & Club - Thailand"														
"Asia/Thailand"	"Thai Swing Party"	"Bangkok & Pattaya"	"+66-868-955-780"	"http://uk.groups.yahoo.com/group/thaiswingparty/"	"Thaiswingparty Group on Yahoo"		"A group for parties in Bangkok&Pattaya"														
"Asia/Thailand"	"Thai Swingers Private Club"	"Bangkok"		"http://www.thai-swingers.com"	"Thai Swingers Club"		"Thai Swingers Private Club"														
"Carribean/Trinidad And Tobago"	"swingersailing"	"St.Thomas Virgin Islands"	3406904315				"sailing yacht in the virgin islands"														
"Europe/Turkey"	"pinkkelebek"	"edirne"	5323323456				"slm dostlar bekliyoruz"														
"Europe/Ukraine"	"Anja-Sasha"	"Sevastopol"	"+38 050 653 6105"				"Mansion"														
"South America/Uruguay"	"Locos x el sexo"	"Montevideo"				"club_banners\banner_873.jpg"	"Swingers en Uruguay"														
"South America/Uruguay"	"Swingersymas"	"Montevideo"	96102565			"club_banners\banner_1651.jpg"	"Sitio de encuentro, foros y chat"														
"South America/Uruguay"	"Urucontactos Swinger"	"Montevideo"				"club_banners\banner_938.gif"	"Urucontactos Swinger, todo el mundo swinger"														
"Europe/Spain"	"AMANECER"	"VALENCIA, Valencian Community"	"(34) 96 365 17 46"	"http://www.amanecer-parejas.com"	"AMANECER PAREJAS"	"club_banners\banner_1406.jpg"	"Nuevo pub liberal en Valencia"														
"Europe/Spain"	"ATREVETE"	"ALICANTE, Valencian Community"	965114876	"http://www.atrevetepub.com"	"Click here"		"ATREVETE PUB LIBERAL ALICANTE"														
"Europe/Spain"	"Charleston Pub LIberal"	"Valencia, Valencian Community"	"34-96-130-1444"	"http://www.charlestonparejas.com"	"Click here"		"Ambiente liberal selecto"														
"Europe/Spain"	"Club Bilitis"	"Alicante, Valencian Community"		"http://www.bilitis-pub.com/"	"http://www.bilitis-pub.com/"		"Circulo Privado de parejas liberales"														
"Europe/Spain"	"eclipse"	"alicante, Valencian Community"	639988737	"http://www.eclipse-parejas.com"	"ohmathieu@hotmail.com"		"C/CANONIGO MANUEL PENALVA N5"														
"Europe/Spain"	"El Paraje"	"ALICANTE, Valencian Community"	"965 68 80 27"	"http://www.charlestonparaje.com"	"El paraje"		"El paraje"														
"Europe/Spain"	"ENTRE NOSOTROS"	"JALON-ALICANTE, Valencian Community"	"34.679610313"	"http://www.eroticxholidays.com"	"entre nosotros"		"THE BEST RESORT FROM SPAIN ONLY COUPLES WITH CLASS"														
"Europe/Spain"	"Extasis"	"Almoradi, Valencian Community"		"http://www.1EXTASIS.com"	"www.1EXTASIS.com"		"Great club in Almoradi Spain"														
"Europe/Spain"	"New Horoscopo"	"Valencia, Valencian Community"	963611509	"http://www.newhoroscopo.com"	"New Horoscopo"		"New Horoscopo Pub Liberal desde 1992 en Valencia"														
"Europe/Spain"	"Rayon Vert"	"All Spain, Valencian Community"	34680363438	"http://www.rayonvert.es"	"Rayon Vert"		"Rayon Vert is a modern international swinger club"														
"Europe/Spain"	"Swingers Club Ilusiones"	"DENIA - ALICANTE, Valencian Community"	"(+34) 639215844"	"http://www.pub-ilusiones.com"	"http://www.pub-ilusiones.com"	"club_banners\banner_2150.gif"	"Your swingers club on Costa Blanca"														
"Europe/Spain"	"Swingerstime"	"Benidorm, Valencian Community"		"http://www.swingerstime.nl"	"Swingerstime - Erotic Holiday's"	"club_banners\banner_1832.jpg"	"Swinger Holidays - Erotic Vacations"														
"South America/Venezuela"	"Swingers de Lara"	"Barquisimero"	"0414-5255230"	"http://www.sdc.com"	"Swingers de Lara"		"Tu comunidad Swinger del Estado Lara en Venezuela"														
